feature,weight
bulged,0.058311739581950836
rush,0.058265726597402222
fossoways,0.058106254592683829
basis,0.057998185282039989
knightwhat,0.057998185282039989
octopods,0.057998185282039989
onquest,0.057998185282039989
racked,0.057915908807005811
clams,0.057861916692517258
laden,0.057858149596797748
dreadfort,0.057846241043364929
ny,0.057753429793562593
scorpions,0.057692208018741621
responses,0.05768635063232512
ramsay,0.057635526831044295
braying,0.057628093510874709
ruling,0.057602469520612584
ravens,0.057556136374828579
beg,0.05751339555490341
clop,0.057407203820828985
propose,0.057383103861400803
learns,0.057363831274053104
shivers,0.057335774639125071
ends,0.057309357787969875
castellans,0.057274245700806886
sweep,0.057185310201345034
thirty,0.05711862854833813
baratheons,0.057081687425046351
core,0.057016546255503647
princeling,0.057005368400991817
oven,0.057003691688826713
write,0.056925641260794961
casts,0.056896635585141776
presumed,0.056866224229927577
suffered,0.056845759737307433
wrote,0.056841737245560811
jaw,0.056830209306536233
begs,0.05670229914613914
murmur,0.05669615113838862
cloves,0.056529763704998182
burrrmed,0.05651451525650638
dales,0.05651451525650638
depressions,0.05651451525650638
evaporated,0.05651451525650638
selsye,0.05651451525650638
surfaced,0.05651451525650638
tombstone,0.05651451525650638
treacherously,0.05651451525650638
usssssss,0.05651451525650638
pushing,0.056399951434006557
bandy,0.056347286175756101
smashed,0.056312957635548326
defiance,0.056274461485293747
princess,0.056194507063296664
efore,0.056130206642451858
comet,0.05602557907574135
lives,0.056002220802316288
abruptly,0.055969253073751488
skiffs,0.055954279247643526
lift,0.055782615342375455
nd,0.05573217282941164
offering,0.055566656716759158
bested,0.05555122936675097
hooks,0.055516698610213959
fisherman,0.055467054316021183
titles,0.055422828356771203
success,0.055398339416114585
ottom,0.055303614749350492
oubliettes,0.055303614749350492
southrons,0.055303614749350492
constantly,0.055288447144076144
meddle,0.055214552608648174
upstream,0.055211085152367792
silveraxe,0.055191777036310223
surged,0.055154415712415514
favor,0.05514161380854439
sharper,0.055027506990250524
selyses,0.054949907828756313
devans,0.054928746862473926
lungs,0.054884359492561749
bluffs,0.054881832945041523
depending,0.054791295256464818
slits,0.054733107693773722
drifting,0.054716452822607342
stew,0.054675172658160139
shorten,0.054658995642609814
flea,0.054645567553250271
glower,0.05461608749859994
fables,0.054601362597484916
cling,0.054553413294022995
ecstasy,0.054510326736507686
willful,0.054448472066763558
stole,0.054426216536449315
lies,0.054377553635393094
introduce,0.054371027490606225
ll,0.054352962931237064
confinement,0.054264745663322886
imposter,0.054264745663322886
nook,0.054264745663322886
faithless,0.054242665255705848
mercies,0.054119278586581832
riverlords,0.054119278586581832
combat,0.054115514285168753
varnish,0.05406263494361388
moored,0.05399521375281198
doom,0.053940521199309893
extinguished,0.053903289864971636
offended,0.053778632902303544
doubts,0.053563073711225484
forcibly,0.053456602444712398
spells,0.053450436910204097
spurn,0.053417026434716255
departs,0.053359466127662354
rocky,0.053352073534239444
slates,0.053312565391844036
rippling,0.053303123210366801
anchored,0.05329662964330599
swim,0.05308833474652995
gouts,0.053086482470864602
ousin,0.053080409500554225
undertone,0.053080409500554225
gangplank,0.053077150255145783
brusque,0.053013764544021319
blackfyre,0.053004567206717701
pothelm,0.052959388859052679
defeated,0.052945932070051577
unto,0.052944399666828221
knowing,0.05293465914543935
morn,0.052851029261294521
harmless,0.052769222468725299
developed,0.052734836107012066
bearer,0.052725689772370396
cobbled,0.052623922022936656
changes,0.052599614351765252
stock,0.052521414477605693
peril,0.052517060264346001
afire,0.052475347342914577
clinking,0.052454099181232151
grandfather,0.052418643474662033
foremost,0.052356543542963305
queries,0.052326437425254849
sharks,0.052272266281943744
alms,0.052114101812581123
offshoot,0.052103566166612707
pepper,0.05209242378922023
instant,0.05209103162925928
oust,0.052061930993193777
supported,0.052049899175859067
acclaim,0.052035992730362371
gathers,0.051994774989431614
lethal,0.051940228147106277
blisters,0.051937701687615905
males,0.051936119803900956
wedlock,0.051925759127168007
condemn,0.051923071946053598
transpired,0.051892029978543107
eyebrows,0.051782489575923199
cost,0.051715640233256921
grape,0.051702678261476849
uneasy,0.051642556095013059
concubines,0.051522268640022378
wholly,0.051508636543686273
rnolf,0.05144015010239536
engaged,0.051371791748446888
thinking,0.051361003034417409
squabbled,0.051358532655386993
snort,0.051354574500923157
tattered,0.051286710733582305
hale,0.051239135903497227
lapis,0.051224457825950469
grotesques,0.051214126545615288
bloodlust,0.05120868759505498
daenela,0.051193774244835476
daera,0.051193774244835476
embroiled,0.051193774244835476
halfpenny,0.051193774244835476
hunkering,0.051193774244835476
inedible,0.051193774244835476
mealy,0.051193774244835476
stanny,0.051193774244835476
steff,0.051193774244835476
stunk,0.051193774244835476
thoughsour,0.051193774244835476
undermined,0.051193774244835476
warehouse,0.051193774244835476
wrack,0.051193774244835476
colorful,0.051187244419023822
bastardy,0.05118641444159449
compress,0.051168736802160726
ting,0.051168736802160726
vowed,0.051088052365571943
oldcastle,0.051066073537742021
slander,0.051047486181616648
marshaling,0.05097033211541814
shunned,0.050963800391434153
shiver,0.050887481796799389
guiltless,0.050841309248467602
shamefully,0.050825985899370388
self,0.050815522560942614
visits,0.050769721641869832
snowbeard,0.050689384060196123
cleaner,0.050668643030640434
prows,0.050655693113099726
sunk,0.050637263544647496
prisoner,0.050617681692146949
hosts,0.050598364271573076
unconcerned,0.050548749857173392
screaming,0.050483578374163958
rail,0.050434158127468348
crackle,0.050433994183276119
falcon,0.050416652173395457
infamy,0.050292426955367522
squealing,0.050286649440098904
blown,0.050208491736907633
building,0.050164288919379414
bessa,0.050157949971206546
fickle,0.050066889800270284
hailing,0.050053111072760184
sheepskin,0.049987552268481054
emmon,0.049955705600324737
swirled,0.049887427073002387
single,0.049886643722955579
enjoyed,0.049882977918364393
strung,0.049835938005887072
ecause,0.049835643384808365
banners,0.049830055258054326
ashford,0.049781591618179771
stirs,0.049747481537178125
foolishness,0.049658219651214072
magic,0.049617735680523536
snag,0.049577806203687465
rancor,0.049575677072950401
riddled,0.049565274953603779
halted,0.049514934609469069
lazy,0.049504081969879078
hearts,0.049457704776685499
toehold,0.049412595175103609
thorny,0.049404620451887434
rod,0.049396949953279604
spray,0.04937311846717831
fountain,0.04929546081876704
surer,0.049264094521972356
patient,0.049196961335298051
fore,0.049153605008045873
boards,0.04914401718520691
spade,0.049131238900994974
excrement,0.049109517486984479
cloud,0.04910858174383842
braid,0.049104547017222659
candles,0.049084174221827898
cast,0.049078248375095987
trimmed,0.049033550166864989
coughing,0.04901967913848003
xell,0.048998518725023359
knife,0.048991701144323205
amidst,0.048968883607409447
appearance,0.048936440654182116
puzzle,0.048909728601426089
torrent,0.048841984358322987
plainly,0.048807691745876819
money,0.048785534954939661
bearing,0.048707288689505482
sardonic,0.048659221884707005
include,0.048604483195039336
drab,0.04859220679052903
algae,0.04855160728875714
avowed,0.04855160728875714
bemoaning,0.04855160728875714
crabmeat,0.04855160728875714
etching,0.04855160728875714
exacting,0.04855160728875714
liffs,0.04855160728875714
longsister,0.04855160728875714
longthorpe,0.04855160728875714
nswer,0.04855160728875714
oarse,0.04855160728875714
oledo,0.04855160728875714
orrells,0.04855160728875714
reefs,0.04855160728875714
rehearsed,0.04855160728875714
southerly,0.04855160728875714
straggle,0.04855160728875714
sunderlands,0.04855160728875714
waxy,0.04855160728875714
webbing,0.04855160728875714
wreckers,0.04855160728875714
wrecking,0.04855160728875714
petitioner,0.048544489344215437
gratefully,0.048535703081560813
warped,0.048465822796433841
bristled,0.048461003141425825
gallows,0.048421467419840034
cur,0.048384057282981015
towering,0.048322700473982988
crashed,0.048270611134302394
escaped,0.048257172887130488
marriage,0.048226515658149879
goodness,0.048194663419422565
proves,0.048182850999581431
dipped,0.048043924281902822
hulks,0.048040086336146454
driving,0.048023048775690511
misliked,0.048020114582381215
bowstrings,0.047973003533589534
pat,0.047956090236714197
cargoes,0.047887579273503927
customary,0.047883714223522639
ailing,0.04776994515917686
surmounted,0.04776994515917686
uncounted,0.04776994515917686
arisen,0.047712524484604876
opens,0.047698822589296357
twinkling,0.04764698170642033
shireens,0.047589743267895349
trueborn,0.047565606209798494
dissimilar,0.047555086157523505
star,0.047545668036918898
untouched,0.047498671123519742
folding,0.047455823224078139
simpleton,0.047421171840404709
lent,0.047408687389683291
wedding,0.047391764535548497
flung,0.047364033797436839
adopted,0.047356578522668467
cranky,0.0473090649254162
thanked,0.047285085336041172
fishwife,0.047256472611233301
spices,0.047135437408510249
judge,0.047113287862413561
protected,0.047110687709842614
damage,0.047071264970088206
betrayal,0.047029875421944596
shipping,0.046994566364308751
raked,0.046966135644322053
stiletto,0.046937921140965434
pass,0.04690605009273955
tywin,0.046876116701568563
burns,0.046851755832731844
shoots,0.046837357900432593
beseech,0.046836196720112869
feasted,0.046804676257837352
rainfall,0.046797908625994172
muffled,0.046776929509560423
lessed,0.046731076073149254
shifting,0.046640444254295449
stripling,0.046638034769161632
trebuchets,0.046629775183791689
worships,0.046611830985821584
cowl,0.046560917517447009
grieve,0.046540193936944613
glow,0.046516037739670765
jeweled,0.046504718973367859
tighter,0.046453909239308658
inlaid,0.046446160912155851
pier,0.046444914683796287
hero,0.046390677987559699
overhang,0.046375211812658246
pride,0.046370898798413329
overflow,0.046363646933934785
roof,0.046318946835027464
daeron,0.046316986128127478
devotion,0.046286778162134654
layers,0.04626950010838575
sathmantes,0.046245038125205529
victim,0.04624032755492679
crewman,0.04622323440153156
writhed,0.046216348649745977
undyed,0.046202853310969197
reckoning,0.046181242662610075
deny,0.046177203054735064
fearlessly,0.046166064399800651
honesty,0.046143471664827518
icing,0.046112261680909032
engulfed,0.045899839758255498
purpose,0.045880385890378086
conceals,0.045871529477154276
hirsute,0.045871529477154276
roar,0.045867490268869229
present,0.045865632524835317
linger,0.045857143958001598
accorded,0.045846293523368588
kinship,0.04582583691914488
nephew,0.045788249599519257
escapes,0.045779379540656875
erwyns,0.045778895801670404
seagoing,0.045764768385176152
voyages,0.045764768385176152
greasy,0.045736182352220038
encouraged,0.045684527815150658
loading,0.045603916451606538
handsomely,0.045590724796818284
ladys,0.045545859568098437
toast,0.045518830610232867
changers,0.045511639769782314
renowned,0.045454306302482095
turncloaks,0.045407145733619689
highborn,0.045373954807190441
waved,0.045343998629093898
milkmaid,0.045340699763244549
unique,0.045340699763244549
grimaced,0.04533476507442636
pincers,0.045312210616418394
leaky,0.045304485785354974
splash,0.045286157923634315
woe,0.045277757827768481
knee,0.045274384782102099
tripping,0.045262459391451126
farring,0.045250591941833333
birch,0.045248275718747587
spike,0.045228811808185783
cumbered,0.04522034399737046
